Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,variant,variant-index,creator,lifecycle:transition,workgroup,Resource,Activity
Case 4309,Take in charge ticket,Value 1,2012-06-20 13:45:36.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 2,Take in charge ticket
Case 4309,Wait,Value 1,2012-06-25 15:30:13.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 2,Wait
Case 4309,Resolve ticket,Value 1,2012-06-26 07:06:00.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 2,Resolve ticket
Case 4309,Closed,Value 1,2012-07-12 08:00:23.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4309,END,artificial,2012-07-12 08:00:23.001,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,,,
Case 4310,START,artificial,2010-04-12 07:41:12.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4310,Assign seriousness,Value 1,2010-04-12 07:41:12.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Assign seriousness
Case 4310,Take in charge ticket,Value 1,2010-04-12 07:41:21.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Take in charge ticket
Case 4310,Resolve ticket,Value 1,2010-04-23 08:13:13.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Resolve ticket
Case 4310,Closed,Value 1,2010-05-28 07:51:36.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4310,END,artificial,2010-05-28 07:51:36.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4311,START,artificial,2012-05-25 14:24:45.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4311,Assign seriousness,Value 1,2012-05-25 14:24:45.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Assign seriousness
Case 4311,Take in charge ticket,Value 1,2012-05-25 16:37:19.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Take in charge ticket
Case 4311,Resolve ticket,Value 1,2012-05-25 16:39:45.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Resolve ticket
Case 4311,Closed,Value 1,2012-07-12 14:30:29.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4311,END,artificial,2012-07-12 14:30:29.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4312,START,artificial,2010-12-16 11:06:40.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4312,Assign seriousness,Value 1,2010-12-16 11:06:40.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Assign seriousness
Case 4312,Take in charge ticket,Value 1,2010-12-16 11:07:00.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Take in charge ticket
Case 4312,Resolve ticket,Value 1,2010-12-16 11:18:31.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Resolve ticket
Case 4312,Closed,Value 1,2011-02-03 11:10:51.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4312,END,artificial,2011-02-03 11:10:51.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4313,START,artificial,2012-07-19 07:32:20.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4313,Assign seriousness,Value 1,2012-07-19 07:32:20.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 13,Assign seriousness
Case 4313,Take in charge ticket,Value 1,2012-07-19 07:32:34.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 13,Take in charge ticket
Case 4313,Resolve ticket,Value 1,2012-07-19 08:25:47.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 13,Resolve ticket
Case 4313,Closed,Value 1,2012-09-05 07:41:21.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4313,END,artificial,2012-09-05 07:41:21.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4314,START,artificial,2012-01-11 10:39:12.999,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,,,
Case 4314,Assign seriousness,Value 1,2012-01-11 10:39:12.999,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 1,Assign seriousness
Case 4314,Take in charge ticket,Value 1,2012-01-16 09:45:21.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 9,Take in charge ticket
Case 4314,Wait,Value 1,2012-01-18 09:01:39.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 9,Wait
Case 4314,Resolve ticket,Value 1,2012-01-19 09:23:43.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 9,Resolve ticket
Case 4314,Closed,Value 1,2012-02-14 11:00:29.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4314,END,artificial,2012-02-14 11:00:29.001,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,,,
Case 4315,START,artificial,2012-02-10 14:52:22.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4315,Assign seriousness,Value 2,2012-02-10 14:52:22.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 1,Assign seriousness
Case 4315,Take in charge ticket,Value 2,2012-02-13 08:07:40.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 6,Take in charge ticket
Case 4315,Resolve ticket,Value 2,2012-02-28 12:13:54.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 16,Resolve ticket
Case 4315,Closed,Value 2,2012-03-14 12:14:05.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 5,Closed
Case 4315,END,artificial,2012-03-14 12:14:05.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4316,START,artificial,2010-11-22 11:08:41.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4316,Assign seriousness,Value 1,2010-11-22 11:08:41.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Assign seriousness
Case 4316,Take in charge ticket,Value 1,2010-11-22 14:54:42.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Take in charge ticket
Case 4316,Resolve ticket,Value 1,2010-11-22 16:32:25.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Resolve ticket
Case 4316,Closed,Value 1,2010-12-24 11:10:27.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4316,END,artificial,2010-12-24 11:10:27.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4317,START,artificial,2012-04-13 07:59:43.999,Variant 8,8,Variant 8,8,Fluxicon Disco,complete,,,
Case 4317,Assign seriousness,Value 1,2012-04-13 07:59:43.999,Variant 8,8,Variant 8,8,Fluxicon Disco,complete,Value 1,Value 1,Assign seriousness
Case 4317,Resolve ticket,Value 1,2012-04-13 08:00:59.000,Variant 8,8,Variant 8,8,Fluxicon Disco,complete,Value 1,Value 1,Resolve ticket
Case 4317,Resolve ticket,Value 1,2012-04-13 08:01:00.000,Variant 8,8,Variant 8,8,Fluxicon Disco,complete,Value 1,Value 1,Resolve ticket
Case 4317,Closed,Value 1,2012-05-23 08:00:35.000,Variant 8,8,Variant 8,8,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4317,END,artificial,2012-05-23 08:00:35.001,Variant 8,8,Variant 8,8,Fluxicon Disco,complete,,,
Case 4318,START,artificial,2011-03-28 11:01:03.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4318,Assign seriousness,Value 1,2011-03-28 11:01:03.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 8,Assign seriousness
Case 4318,Take in charge ticket,Value 1,2011-03-28 11:01:50.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 8,Take in charge ticket
Case 4318,Resolve ticket,Value 1,2011-03-28 16:24:12.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Resolve ticket
Case 4318,Closed,Value 1,2011-04-28 11:00:22.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4318,END,artificial,2011-04-28 11:00:22.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4319,START,artificial,2012-05-09 09:18:26.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4319,Assign seriousness,Value 2,2012-05-09 09:18:26.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 1,Assign seriousness
Case 4319,Take in charge ticket,Value 2,2012-05-10 07:15:17.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 12,Take in charge ticket
Case 4319,Resolve ticket,Value 2,2012-05-10 07:25:20.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 12,Resolve ticket
Case 4319,Closed,Value 2,2012-06-22 09:20:32.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 5,Closed
Case 4319,END,artificial,2012-06-22 09:20:32.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4320,START,artificial,2011-10-20 15:57:35.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4320,Assign seriousness,Value 1,2011-10-20 15:57:35.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 1,Assign seriousness
Case 4320,Take in charge ticket,Value 1,2011-10-28 12:46:18.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Take in charge ticket
Case 4320,Resolve ticket,Value 1,2011-10-28 13:58:50.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 2,Resolve ticket
Case 4320,Closed,Value 1,2011-12-07 17:00:40.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4320,END,artificial,2011-12-07 17:00:40.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4321,START,artificial,2010-10-07 15:03:30.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4321,Assign seriousness,Value 1,2010-10-07 15:03:30.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 9,Assign seriousness
Case 4321,Take in charge ticket,Value 1,2010-10-08 13:59:09.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 9,Take in charge ticket
Case 4321,Resolve ticket,Value 1,2010-10-08 14:14:23.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 9,Resolve ticket
Case 4321,Closed,Value 1,2010-11-20 16:10:36.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4321,END,artificial,2010-11-20 16:10:36.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4322,START,artificial,2011-08-03 08:04:36.999,Variant 4,4,Variant 4,4,Fluxicon Disco,complete,,,
Case 4322,Assign seriousness,Value 1,2011-08-03 08:04:36.999,Variant 4,4,Variant 4,4,Fluxicon Disco,complete,Value 1,Value 2,Assign seriousness
Case 4322,Assign seriousness,Value 1,2011-08-03 08:35:58.000,Variant 4,4,Variant 4,4,Fluxicon Disco,complete,Value 1,Value 9,Assign seriousness
Case 4322,Take in charge ticket,Value 1,2011-08-03 09:41:16.000,Variant 4,4,Variant 4,4,Fluxicon Disco,complete,Value 1,Value 9,Take in charge ticket
Case 4322,Resolve ticket,Value 1,2011-08-03 10:01:00.000,Variant 4,4,Variant 4,4,Fluxicon Disco,complete,Value 1,Value 9,Resolve ticket
Case 4322,Closed,Value 1,2011-09-03 08:10:20.000,Variant 4,4,Variant 4,4,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4322,END,artificial,2011-09-03 08:10:20.001,Variant 4,4,Variant 4,4,Fluxicon Disco,complete,,,
Case 4323,START,artificial,2011-09-26 14:57:22.999,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,,,
Case 4323,Assign seriousness,Value 1,2011-09-26 14:57:22.999,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 1,Assign seriousness
Case 4323,Take in charge ticket,Value 1,2011-09-30 07:42:17.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 13,Take in charge ticket
Case 4323,Wait,Value 1,2011-10-06 13:32:24.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 13,Wait
Case 4323,Resolve ticket,Value 1,2011-10-11 10:08:18.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 13,Resolve ticket
Case 4323,Closed,Value 1,2011-11-01 13:30:07.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4323,END,artificial,2011-11-01 13:30:07.001,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,,,
Case 4324,START,artificial,2013-02-01 08:25:35.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4324,Assign seriousness,Value 1,2013-02-01 08:25:35.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 1,Assign seriousness
Case 4324,Take in charge ticket,Value 1,2013-03-11 08:50:30.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 9,Take in charge ticket
Case 4324,Resolve ticket,Value 1,2013-03-11 09:59:42.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 9,Resolve ticket
Case 4324,Closed,Value 1,2013-03-26 09:59:59.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 3,Closed
Case 4324,END,artificial,2013-03-26 09:59:59.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4325,START,artificial,2013-07-10 10:59:07.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4325,Assign seriousness,Value 2,2013-07-10 10:59:07.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 2,Assign seriousness
Case 4325,Take in charge ticket,Value 2,2013-07-29 07:58:37.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 12,Take in charge ticket
Case 4325,Resolve ticket,Value 2,2013-08-01 15:31:25.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 12,Resolve ticket
Case 4325,Closed,Value 2,2013-08-16 15:31:43.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 3,Closed
Case 4325,END,artificial,2013-08-16 15:31:43.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4326,START,artificial,2012-09-03 15:52:08.999,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,,,
Case 4326,Assign seriousness,Value 1,2012-09-03 15:52:08.999,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 13,Assign seriousness
Case 4326,Take in charge ticket,Value 1,2012-09-06 07:19:03.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 3,Take in charge ticket
Case 4326,Wait,Value 1,2012-09-06 14:56:16.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 2,Wait
Case 4326,Resolve ticket,Value 1,2012-10-12 09:16:02.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 2,Resolve ticket
Case 4326,Closed,Value 1,2012-10-27 09:16:12.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 1,Value 3,Closed
Case 4326,END,artificial,2012-10-27 09:16:12.001,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,,,
Case 4327,START,artificial,2010-04-21 15:42:15.999,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,,,
Case 4327,Assign seriousness,Value 1,2010-04-21 15:42:15.999,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,Value 1,Value 2,Assign seriousness
Case 4327,Take in charge ticket,Value 1,2010-04-22 09:24:30.000,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,Value 1,Value 2,Take in charge ticket
Case 4327,Wait,Value 1,2010-04-23 07:22:48.000,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,Value 1,Value 2,Wait
Case 4327,Take in charge ticket,Value 1,2010-04-28 10:17:11.000,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,Value 1,Value 2,Take in charge ticket
Case 4327,Wait,Value 1,2010-04-28 11:04:00.000,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,Value 1,Value 2,Wait
Case 4327,Take in charge ticket,Value 1,2010-05-11 10:01:21.000,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,Value 1,Value 2,Take in charge ticket
Case 4327,Resolve ticket,Value 1,2010-05-11 10:01:26.000,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,Value 1,Value 2,Resolve ticket
Case 4327,Closed,Value 1,2010-05-26 10:01:40.000,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4327,END,artificial,2010-05-26 10:01:40.001,Variant 22,22,Variant 22,22,Fluxicon Disco,complete,,,
Case 4328,START,artificial,2012-07-20 15:36:35.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4328,Assign seriousness,Value 2,2012-07-20 15:36:35.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 13,Assign seriousness
Case 4328,Take in charge ticket,Value 2,2012-07-24 07:13:51.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 6,Take in charge ticket
Case 4328,Resolve ticket,Value 2,2012-07-26 13:23:24.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 6,Resolve ticket
Case 4328,Closed,Value 2,2012-09-02 15:40:50.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 5,Closed
Case 4328,END,artificial,2012-09-02 15:40:50.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4329,START,artificial,2010-04-02 07:21:00.999,Variant 220,220,Variant 220,220,Fluxicon Disco,complete,,,
Case 4329,Assign seriousness,Value 3,2010-04-02 07:21:00.999,Variant 220,220,Variant 220,220,Fluxicon Disco,complete,Value 3,Value 16,Assign seriousness
Case 4329,Assign seriousness,Value 3,2010-04-02 07:26:37.000,Variant 220,220,Variant 220,220,Fluxicon Disco,complete,Value 3,Value 16,Assign seriousness
Case 4329,Take in charge ticket,Value 3,2010-05-04 08:33:59.000,Variant 220,220,Variant 220,220,Fluxicon Disco,complete,Value 3,Value 16,Take in charge ticket
Case 4329,Resolve ticket,Value 3,2010-05-04 08:57:35.000,Variant 220,220,Variant 220,220,Fluxicon Disco,complete,Value 3,Value 16,Resolve ticket
Case 4329,Resolve ticket,Value 3,2010-05-04 08:57:50.000,Variant 220,220,Variant 220,220,Fluxicon Disco,complete,Value 3,Value 16,Resolve ticket
Case 4329,Resolve ticket,Value 3,2010-05-04 08:57:54.000,Variant 220,220,Variant 220,220,Fluxicon Disco,complete,Value 3,Value 16,Resolve ticket
Case 4329,Closed,Value 3,2010-05-19 08:58:23.000,Variant 220,220,Variant 220,220,Fluxicon Disco,complete,Value 3,Value 5,Closed
Case 4329,END,artificial,2010-05-19 08:58:23.001,Variant 220,220,Variant 220,220,Fluxicon Disco,complete,,,
Case 4330,START,artificial,2011-04-14 15:43:25.999,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,,,
Case 4330,Assign seriousness,Value 2,2011-04-14 15:43:25.999,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 2,Value 13,Assign seriousness
Case 4330,Take in charge ticket,Value 2,2011-04-26 08:16:40.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 2,Value 2,Take in charge ticket
Case 4330,Wait,Value 2,2011-04-26 13:36:40.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 2,Value 12,Wait
Case 4330,Resolve ticket,Value 2,2011-05-19 13:14:01.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 2,Value 12,Resolve ticket
Case 4330,Closed,Value 2,2011-06-03 13:14:12.000,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,Value 2,Value 5,Closed
Case 4330,END,artificial,2011-06-03 13:14:12.001,Variant 2,2,Variant 2,2,Fluxicon Disco,complete,,,
Case 4331,START,artificial,2010-09-30 09:14:53.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4331,Assign seriousness,Value 1,2010-09-30 09:14:53.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 9,Assign seriousness
Case 4331,Take in charge ticket,Value 1,2010-09-30 13:37:01.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 9,Take in charge ticket
Case 4331,Resolve ticket,Value 1,2010-09-30 13:37:24.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 9,Resolve ticket
Case 4331,Closed,Value 1,2010-11-13 10:20:35.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4331,END,artificial,2010-11-13 10:20:35.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4332,START,artificial,2013-07-02 14:36:00.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4332,Assign seriousness,Value 1,2013-07-02 14:36:00.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 14,Assign seriousness
Case 4332,Take in charge ticket,Value 1,2013-07-18 12:40:43.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 14,Take in charge ticket
Case 4332,Resolve ticket,Value 1,2013-07-18 14:29:31.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 14,Resolve ticket
Case 4332,Closed,Value 1,2013-08-02 14:29:48.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 3,Closed
Case 4332,END,artificial,2013-08-02 14:29:48.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4333,START,artificial,2011-02-01 08:38:04.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4333,Assign seriousness,Value 1,2011-02-01 08:38:04.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 8,Assign seriousness
Case 4333,Take in charge ticket,Value 1,2011-02-01 08:38:23.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 8,Take in charge ticket
Case 4333,Resolve ticket,Value 1,2011-02-01 11:30:31.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 8,Resolve ticket
Case 4333,Closed,Value 1,2011-03-05 08:40:50.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 1,Value 5,Closed
Case 4333,END,artificial,2011-03-05 08:40:50.001,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4334,START,artificial,2012-03-15 13:24:41.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,,,
Case 4334,Assign seriousness,Value 2,2012-03-15 13:24:41.999,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 1,Assign seriousness
Case 4334,Take in charge ticket,Value 2,2012-03-16 08:13:04.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 6,Take in charge ticket
Case 4334,Resolve ticket,Value 2,2012-04-06 13:09:45.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 6,Resolve ticket
Case 4334,Closed,Value 2,2012-04-21 13:10:04.000,Variant 1,1,Variant 1,1,Fluxicon Disco,complete,Value 2,Value 5,Closed
